veg_uniqueID,year,sitecode,post,species_7code_NHIC,s_wdystemcount,m_wdystemcount,t_wdystemcount,vt_wdystemcount,sap_wdystemcount,sap_dbh_m,sap_height_m,within_browse,above_browse
2010_RARO_B3_RUBIDAE,2010,RARO,B3,RUBIDAE,9,0,0,0,0,0,0,9,0
2010_RARO_B3_SASALBI,2010,RARO,B3,SASALBI,47,0,1,2,0,0,0,48,2
2010_RARO_B5_RUBIDAE,2010,RARO,B5,RUBIDAE,80,151,27,0,0,0,0,258,0
2010_RARO_B5_VITRIPA,2010,RARO,B5,VITRIPA,6,5,8,2,0,0,0,19,2
2010_RARO_B7_FRAXIN.,2010,RARO,B7,FRAXIN.,8,0,0,0,0,0,0,8,0
2010_RARO_B7_OSTVIRG,2010,RARO,B7,OSTVIRG,5,0,0,0,0,0,0,5,0
2010_RARO_B7_RUBIDAE,2010,RARO,B7,RUBIDAE,53,2,0,0,0,0,0,55,0
2010_RARO_B9_FRAXIN.,2010,RARO,B9,FRAXIN.,20,7,2,1,0,0,0,29,1
2010_RARO_B9_PRUSERO,2010,RARO,B9,PRUSERO,5,1,0,0,0,0,0,6,0
2010_RARO_B9_PRUVIRG,2010,RARO,B9,PRUVIRG,0,5,0,0,0,0,0,5,0
2010_RARO_B9_ROSRUBI,2010,RARO,B9,ROSRUBI,2,0,0,0,0,0,0,2,0
2010_RARO_B9_RUBIDAE,2010,RARO,B9,RUBIDAE,133,33,0,0,0,0,0,166,0
2010_RARO_B9_SASALBI,2010,RARO,B9,SASALBI,3,1,0,0,0,0,0,4,0
2010_RARO_C10_RUBIDAE,2010,RARO,C10,RUBIDAE,15,5,0,0,0,0,0,20,0
2010_RARO_C2_ACESACC,2010,RARO,C2,ACESACC,1,0,0,0,0,0,0,1,0
2010_RARO_C2_RUBIDAE,2010,RARO,C2,RUBIDAE,92,0,0,0,0,0,0,92,0
2010_RARO_C2_RUBOCCI,2010,RARO,C2,RUBOCCI,0,2,1,0,0,0,0,3,0
2010_RARO_C2_VITRIPA,2010,RARO,C2,VITRIPA,8,6,12,3,0,0,0,26,3
2010_RARO_C4_FRAXIN.,2010,RARO,C4,FRAXIN.,1,0,0,0,0,0,0,1,0
2010_RARO_C4_OSTVIRG,2010,RARO,C4,OSTVIRG,1,0,0,0,0,0,0,1,0
2010_RARO_C4_RUBIDAE,2010,RARO,C4,RUBIDAE,178,2,0,0,0,0,0,180,0
2010_RARO_C4_TILAMER,2010,RARO,C4,TILAMER,4,0,0,0,0,0,0,4,0
2010_RARO_C4_VITRIPA,2010,RARO,C4,VITRIPA,2,1,0,0,0,0,0,3,0
2010_RARO_C6_ACESACC,2010,RARO,C6,ACESACC,1,0,0,0,0,0,0,1,0
2010_RARO_C6_FRAXIN.,2010,RARO,C6,FRAXIN.,10,0,0,0,0,0,0,10,0
2010_RARO_C6_OSTVIRG,2010,RARO,C6,OSTVIRG,0,2,0,0,0,0,0,2,0
2010_RARO_C6_QUERUBR,2010,RARO,C6,QUERUBR,1,0,0,0,0,0,0,1,0
2010_RARO_C6_RUBIDAE,2010,RARO,C6,RUBIDAE,11,2,0,0,0,0,0,13,0
2010_RARO_C6_SASALBI,2010,RARO,C6,SASALBI,73,0,0,4,0,0,0,73,4
2010_RARO_C6_TILAMER,2010,RARO,C6,TILAMER,1,0,0,0,0,0,0,1,0
2010_RARO_C6_VITRIPA,2010,RARO,C6,VITRIPA,1,0,0,0,0,0,0,1,0
2010_RARO_C8_DECVERT,2010,RARO,C8,DECVERT,2,8,1,0,0,0,0,11,0
2010_RARO_C8_RUBIDAE,2010,RARO,C8,RUBIDAE,6,15,0,0,0,0,0,21,0
2010_TMSL_B2_CELSCAN,2010,TMSL,B2,CELSCAN,3,0,0,0,0,0,0,3,0
2010_TMSL_B2_JUNCOMM,2010,TMSL,B2,JUNCOMM,1,16,25,1,0,0,0,42,1
2010_TMSL_B2_RUBIDAE,2010,TMSL,B2,RUBIDAE,4,0,0,0,0,0,0,4,0
2010_TMSL_B2_VITRIPA,2010,TMSL,B2,VITRIPA,0,1,1,0,0,0,0,2,0
2010_TMSL_B4_CELSCAN,2010,TMSL,B4,CELSCAN,3,0,0,0,0,0,0,3,0
2010_TMSL_B4_JUNCOMM,2010,TMSL,B4,JUNCOMM,3,8,3,0,0,0,0,14,0
2010_TMSL_B4_PARINSE,2010,TMSL,B4,PARINSE,33,3,1,0,0,0,0,37,0
2010_TMSL_B4_PRUVIRG,2010,TMSL,B4,PRUVIRG,0,0,1,0,0,0,0,1,0
2010_TMSL_B4_ROSMULT,2010,TMSL,B4,ROSMULT,1,1,0,0,0,0,0,2,0
2010_TMSL_B4_RUBIDAE,2010,TMSL,B4,RUBIDAE,58,26,0,0,0,0,0,84,0
2010_TMSL_B4_THUOCCI,2010,TMSL,B4,THUOCCI,0,0,0,1,0,0,0,0,1
2010_TMSL_B4_VITRIPA,2010,TMSL,B4,VITRIPA,2,0,0,0,0,0,0,2,0
2010_TMSL_B5_BETPAPY,2010,TMSL,B5,BETPAPY,1,1,1,0,0,0,0,3,0
2010_TMSL_B5_CELSCAN,2010,TMSL,B5,CELSCAN,2,2,0,0,0,0,0,4,0
2010_TMSL_B5_JUNVIRG,2010,TMSL,B5,JUNVIRG,0,0,1,0,0,0,0,1,0
2010_TMSL_B5_PARINSE,2010,TMSL,B5,PARINSE,6,0,0,0,0,0,0,6,0
2010_TMSL_B5_RUBIDAE,2010,TMSL,B5,RUBIDAE,38,6,0,0,0,0,0,44,0
2010_TMSL_B5_VITRIPA,2010,TMSL,B5,VITRIPA,1,0,1,3,0,0,0,2,3
2010_TMSL_B7_CEPOCCI,2010,TMSL,B7,CEPOCCI,0,1,0,0,0,0,0,1,0
2010_TMSL_B7_PARINSE,2010,TMSL,B7,PARINSE,0,0,1,0,0,0,0,1,0
2010_TMSL_B7_ROSPALU,2010,TMSL,B7,ROSPALU,1,0,0,0,0,0,0,1,0
2010_TMSL_B7_RUBIDAE,2010,TMSL,B7,RUBIDAE,35,5,0,0,0,0,0,40,0
2010_TMSL_B8_BETPAPY,2010,TMSL,B8,BETPAPY,0,1,0,0,0,0,0,1,0
2010_TMSL_B8_CEPOCCI,2010,TMSL,B8,CEPOCCI,7,0,0,1,0,0,0,7,1
2010_TMSL_B8_JUNCOMM,2010,TMSL,B8,JUNCOMM,2,1,0,0,0,0,0,3,0
2010_TMSL_B8_PARINSE,2010,TMSL,B8,PARINSE,2,0,0,0,0,0,0,2,0
2010_TMSL_B8_PINSTRO,2010,TMSL,B8,PINSTRO,0,1,0,0,0,0,0,1,0
2010_TMSL_B8_PRUVIRG,2010,TMSL,B8,PRUVIRG,1,0,0,0,0,0,0,1,0
2010_TMSL_B8_ROSRUBI,2010,TMSL,B8,ROSRUBI,1,0,0,0,0,0,0,1,0
2010_TMSL_B8_RUBIDAE,2010,TMSL,B8,RUBIDAE,111,6,0,0,0,0,0,117,0
2010_TMSL_B8_THUOCCI,2010,TMSL,B8,THUOCCI,1,0,0,0,0,0,0,1,0
2010_TMSL_B9_PARINSE,2010,TMSL,B9,PARINSE,8,2,0,0,0,0,0,10,0
2010_TMSL_B9_ROSPALU,2010,TMSL,B9,ROSPALU,3,2,0,0,0,0,0,5,0
2010_TMSL_B9_RUBIDAE,2010,TMSL,B9,RUBIDAE,161,48,12,0,0,0,0,221,0
2010_TMSL_C2_CEPOCCI,2010,TMSL,C2,CEPOCCI,1,0,0,0,0,0,0,1,0
2010_TMSL_C3_BETPAPY,2010,TMSL,C3,BETPAPY,0,0,1,0,0,0,0,1,0
2010_TMSL_C3_CELSCAN,2010,TMSL,C3,CELSCAN,1,0,0,0,0,0,0,1,0
2010_TMSL_C3_JUNCOMM,2010,TMSL,C3,JUNCOMM,1,23,1,0,0,0,0,25,0
2010_TMSL_C3_LARLARI,2010,TMSL,C3,LARLARI,0,0,0,2,0,0,0,0,2
2010_TMSL_C3_PARINSE,2010,TMSL,C3,PARINSE,5,1,0,0,0,0,0,6,0
2010_TMSL_C3_PRUSERO,2010,TMSL,C3,PRUSERO,2,1,0,0,0,0,0,3,0
2010_TMSL_C3_PRUVIRG,2010,TMSL,C3,PRUVIRG,5,1,0,2,0,0,0,6,2
2010_TMSL_C3_RUBIDAE,2010,TMSL,C3,RUBIDAE,50,5,0,0,0,0,0,55,0
2010_TMSL_C3_THUOCCI,2010,TMSL,C3,THUOCCI,2,0,0,0,0,0,0,2,0
2010_TMSL_C3_RHURADI,2010,TMSL,C3,RHURADI,26,0,0,0,0,0,0,26,0
2010_TMSL_C3_VITRIPA,2010,TMSL,C3,VITRIPA,3,1,0,4,0,0,0,4,4
2010_TMSL_C5_CEPOCCI,2010,TMSL,C5,CEPOCCI,13,0,0,0,0,0,0,13,0
2010_TMSL_C5_ROSPALU,2010,TMSL,C5,ROSPALU,5,53,17,0,0,0,0,75,0
2010_TMSL_C5_RUBIDAE,2010,TMSL,C5,RUBIDAE,2,0,0,0,0,0,0,2,0
2010_TMSL_C7_BETPAPY,2010,TMSL,C7,BETPAPY,0,0,1,0,0,0,0,1,0
2010_TMSL_C7_CELSCAN,2010,TMSL,C7,CELSCAN,2,1,1,0,0,0,0,4,0
2010_TMSL_C7_PARINSE,2010,TMSL,C7,PARINSE,16,2,0,0,0,0,0,18,0
2010_TMSL_C7_PRUVIRG,2010,TMSL,C7,PRUVIRG,1,0,1,0,0,0,0,2,0
2010_TMSL_C7_ROSMULT,2010,TMSL,C7,ROSMULT,1,1,0,5,0,0,0,2,5
2010_TMSL_C7_RUBIDAE,2010,TMSL,C7,RUBIDAE,42,19,4,0,0,0,0,65,0
2010_TMSL_C7_RHURADI,2010,TMSL,C7,RHURADI,17,0,0,0,0,0,0,17,0
2010_WPWC_B2_FRAXIN.,2010,WPWC,B2,FRAXIN.,3,0,0,0,0,0,0,3,0
2010_WPWC_B2_JUNCOMM,2010,WPWC,B2,JUNCOMM,0,2,4,0,0,0,0,6,0
2010_WPWC_B2_JUNVIRG,2010,WPWC,B2,JUNVIRG,0,0,1,0,0,0,0,1,0
2010_WPWC_B2_RUBIDAE,2010,WPWC,B2,RUBIDAE,14,0,0,0,0,0,0,14,0
2010_WPWC_B2_THUOCCI,2010,WPWC,B2,THUOCCI,1,0,0,0,0,0,0,1,0
2010_WPWC_B2_VITRIPA,2010,WPWC,B2,VITRIPA,3,2,1,0,0,0,0,6,0
2010_WPWC_B4_JUNCOMM,2010,WPWC,B4,JUNCOMM,1,16,8,0,0,0,0,25,0
2010_WPWC_B4_RUBIDAE,2010,WPWC,B4,RUBIDAE,43,3,0,0,0,0,0,46,0
2010_WPWC_B4_SYMALBU,2010,WPWC,B4,SYMALBU,11,15,0,0,0,0,0,26,0
2010_WPWC_B4_VITRIPA,2010,WPWC,B4,VITRIPA,1,0,0,0,0,0,0,1,0
2010_WPWC_D10_ROSPALU,2010,WPWC,D10,ROSPALU,41,47,32,0,0,0,0,120,0
2010_WPWC_D11_BETPAPY,2010,WPWC,D11,BETPAPY,0,0,1,0,0,0,0,1,0
2010_WPWC_D11_JUNCOMM,2010,WPWC,D11,JUNCOMM,0,2,2,0,0,0,0,4,0
2010_WPWC_D11_PINSTRO,2010,WPWC,D11,PINSTRO,0,1,1,0,0,0,0,2,0
2010_WPWC_D11_QUERUBR,2010,WPWC,D11,QUERUBR,2,0,0,0,0,0,0,2,0
2010_WPWC_D11_ROSPALU,2010,WPWC,D11,ROSPALU,0,2,2,0,0,0,0,4,0
2010_WPWC_D11_RUBIDAE,2010,WPWC,D11,RUBIDAE,14,0,0,0,0,0,0,14,0
2010_WPWC_D11_VITRIPA,2010,WPWC,D11,VITRIPA,3,0,0,0,0,0,0,3,0
2010_WPWC_D12_ROSPALU,2010,WPWC,D12,ROSPALU,14,32,31,1,0,0,0,77,1
2010_WPWC_D5_BETPAPY,2010,WPWC,D5,BETPAPY,1,0,0,0,0,0,0,1,0
2010_WPWC_D5_CERCANA,2010,WPWC,D5,CERCANA,1,0,0,0,0,0,0,1,0
2010_WPWC_D5_JUNCOMM,2010,WPWC,D5,JUNCOMM,0,15,20,1,0,0,0,35,1
2010_WPWC_D5_PINSTRO,2010,WPWC,D5,PINSTRO,0,1,0,0,0,0,0,1,0
2010_WPWC_D5_PRUSERO,2010,WPWC,D5,PRUSERO,1,1,0,0,0,0,0,2,0
2010_WPWC_D5_RUBIDAE,2010,WPWC,D5,RUBIDAE,39,5,0,0,0,0,0,44,0
2010_WPWC_D5_VITRIPA,2010,WPWC,D5,VITRIPA,2,0,0,0,0,0,0,2,0
2010_WPWC_D6_JUNCOMM,2010,WPWC,D6,JUNCOMM,3,7,11,0,0,0,0,21,0
2010_WPWC_D6_JUNVIRG,2010,WPWC,D6,JUNVIRG,0,0,2,2,0,0,0,2,2
2010_WPWC_D6_ROSRUBI,2010,WPWC,D6,ROSRUBI,0,0,1,0,0,0,0,1,0
2010_WPWC_D6_RUBIDAE,2010,WPWC,D6,RUBIDAE,12,1,0,0,0,0,0,13,0
2010_WPWC_D6_SYMALBU,2010,WPWC,D6,SYMALBU,15,8,0,0,0,0,0,23,0
2010_WPWC_D7_JUNCOMM,2010,WPWC,D7,JUNCOMM,3,4,0,0,0,0,0,7,0
2010_WPWC_D7_PINSTRO,2010,WPWC,D7,PINSTRO,1,2,0,0,0,0,0,3,0
2010_WPWC_D7_PRUSERO,2010,WPWC,D7,PRUSERO,0,0,0,1,0,0,0,0,1
2010_WPWC_D7_PRUVIRG,2010,WPWC,D7,PRUVIRG,3,2,0,0,0,0,0,5,0
2010_WPWC_D7_ROSMULT,2010,WPWC,D7,ROSMULT,0,1,1,2,0,0,0,2,2
2010_WPWC_D7_RUBIDAE,2010,WPWC,D7,RUBIDAE,88,17,0,0,0,0,0,105,0
2010_WPWC_D7_SYMALBU,2010,WPWC,D7,SYMALBU,20,27,0,0,0,0,0,47,0
2010_WPWC_E6_JUNCOMM,2010,WPWC,E6,JUNCOMM,0,1,14,0,0,0,0,15,0
2010_WPWC_E6_JUNVIRG,2010,WPWC,E6,JUNVIRG,0,3,18,7,0,0,0,21,7
2010_WPWC_E6_RUBIDAE,2010,WPWC,E6,RUBIDAE,1,0,0,0,0,0,0,1,0
2010_WPWC_E6_VITRIPA,2010,WPWC,E6,VITRIPA,1,0,0,0,0,0,0,1,0
2010_WPWC_E7_JUNCOMM,2010,WPWC,E7,JUNCOMM,25,3,3,0,0,0,0,31,0
2010_WPWC_E7_RUBIDAE,2010,WPWC,E7,RUBIDAE,44,3,0,0,0,0,0,47,0
2010_WPWC_E7_SYMALBU,2010,WPWC,E7,SYMALBU,37,49,0,0,0,0,0,86,0
2010_WPWC_E7_VITRIPA,2010,WPWC,E7,VITRIPA,1,2,0,0,0,0,0,3,0
2010_BGGR_B10_VITRIPA,2010,BGGR,B10,VITRIPA,1,1,9,0,0,0,0,11,0
2010_BGGR_B2_VITRIPA,2010,BGGR,B2,VITRIPA,5,5,10,2,0,0,0,20,2
2010_BGGR_B4_RUBIDAE,2010,BGGR,B4,RUBIDAE,174,6,0,0,0,0,0,180,0
2010_BGGR_B6_RUBIDAE,2010,BGGR,B6,RUBIDAE,5,3,0,0,0,0,0,8,0
2010_BGGR_B6_VITRIPA,2010,BGGR,B6,VITRIPA,0,4,9,1,0,0,0,13,1
2010_BGGR_B8_PRUVIRG,2010,BGGR,B8,PRUVIRG,1,0,0,0,0,0,0,1,0
2010_BGGR_B8_RUBIDAE,2010,BGGR,B8,RUBIDAE,25,0,0,0,0,0,0,25,0
2010_BGGR_C11_RUBIDAE,2010,BGGR,C11,RUBIDAE,38,0,0,0,0,0,0,38,0
2010_BGGR_C11_VITRIPA,2010,BGGR,C11,VITRIPA,2,4,7,1,0,0,0,13,1
2010_BGGR_C2_RUBIDAE,2010,BGGR,C2,RUBIDAE,42,11,0,0,0,0,0,53,0
2010_BGGR_C8_RUBIDAE,2010,BGGR,C8,RUBIDAE,45,1,0,0,0,0,0,46,0
2010_BGGR_C8_VITRIPA,2010,BGGR,C8,VITRIPA,1,0,0,0,0,0,0,1,0
2010_STDP_B1_BETPAPY,2010,STDP,B1,BETPAPY,1,1,0,1,0,0,0,2,1
2010_STDP_B1_CEPOCCI,2010,STDP,B1,CEPOCCI,5,5,0,0,0,0,0,10,0
2010_STDP_B1_DECVERT,2010,STDP,B1,DECVERT,2,3,0,0,0,0,0,5,0
2010_STDP_B1_LARLARI,2010,STDP,B1,LARLARI,0,1,0,0,0,0,0,1,0
2010_STDP_B1_RUBIDAE,2010,STDP,B1,RUBIDAE,2,3,0,0,0,0,0,5,0
2010_STDP_B1_SASALBI,2010,STDP,B1,SASALBI,0,2,0,0,0,0,0,2,0
2010_STDP_B12_CEPOCCI,2010,STDP,B12,CEPOCCI,1,1,0,0,0,0,0,2,0
2010_STDP_B12_DECVERT,2010,STDP,B12,DECVERT,0,2,0,0,0,0,0,2,0
2010_STDP_B12_RUBIDAE,2010,STDP,B12,RUBIDAE,4,6,0,0,0,0,0,10,0
2010_STDP_B12_VITRIPA,2010,STDP,B12,VITRIPA,1,0,0,0,0,0,0,1,0
2010_STDP_B13_ROSPALU,2010,STDP,B13,ROSPALU,16,33,25,0,0,0,0,74,0
2010_STDP_B13_RUBIDAE,2010,STDP,B13,RUBIDAE,105,22,2,0,0,0,0,129,0
2010_STDP_B13_VITAEST,2010,STDP,B13,VITAEST,1,0,6,0,0,0,0,7,0
2010_STDP_B13_VITRIPA,2010,STDP,B13,VITRIPA,1,4,3,0,0,0,0,8,0
2010_STDP_B15_BETPAPY,2010,STDP,B15,BETPAPY,1,0,0,0,0,0,0,1,0
2010_STDP_B15_PARINSE,2010,STDP,B15,PARINSE,4,0,1,0,0,0,0,5,0
2010_STDP_B15_RUBIDAE,2010,STDP,B15,RUBIDAE,43,16,0,0,0,0,0,59,0
2010_STDP_B15_VITRIPA,2010,STDP,B15,VITRIPA,5,7,3,0,0,0,0,15,0
2010_STDP_B17_PINSTRO,2010,STDP,B17,PINSTRO,1,0,0,0,0,0,0,1,0
2010_STDP_B17_RUBIDAE,2010,STDP,B17,RUBIDAE,1,1,0,0,0,0,0,2,0
2010_STDP_B20_LARLARI,2010,STDP,B20,LARLARI,1,0,0,0,0,0,0,1,0
2010_STDP_B20_PINSTRO,2010,STDP,B20,PINSTRO,0,1,0,0,0,0,0,1,0
2010_STDP_B20_RUBIDAE,2010,STDP,B20,RUBIDAE,47,41,5,0,0,0,0,93,0
2010_STDP_B20_VITRIPA,2010,STDP,B20,VITRIPA,0,1,2,0,0,0,0,3,0
2010_STDP_B3_ACERUBR,2010,STDP,B3,ACERUBR,1,0,0,0,0,0,0,1,0
2010_STDP_B3_CEPOCCI,2010,STDP,B3,CEPOCCI,0,0,3,1,0,0,0,3,1
2010_STDP_B3_RUBIDAE,2010,STDP,B3,RUBIDAE,17,16,0,0,0,0,0,33,0
2010_STDP_B5_CEPOCCI,2010,STDP,B5,CEPOCCI,0,0,2,0,0,0,0,2,0
2010_STDP_B5_DECVERT,2010,STDP,B5,DECVERT,2,16,2,0,0,0,0,20,0
2010_STDP_B5_LARLARI,2010,STDP,B5,LARLARI,0,1,1,0,0,0,0,2,0
2010_STDP_B7_CEPOCCI,2010,STDP,B7,CEPOCCI,0,0,1,0,0,0,0,1,0
2010_STDP_B7_FRAXIN.,2010,STDP,B7,FRAXIN.,1,0,0,0,0,0,0,1,0
2010_STDP_B7_RUBIDAE,2010,STDP,B7,RUBIDAE,10,1,0,0,0,0,0,11,0
2010_STDP_B9_RUBIDAE,2010,STDP,B9,RUBIDAE,33,37,0,0,0,0,0,70,0
2010_ROWP_B11_RUBIDAE,2010,ROWP,B11,RUBIDAE,94,44,1,0,0,0,0,139,0
2010_ROWP_B11_TILAMER,2010,ROWP,B11,TILAMER,2,7,1,1,0,0,0,10,1
2010_ROWP_B11_VITRIPA,2010,ROWP,B11,VITRIPA,2,10,21,0,0,0,0,33,0
2010_ROWP_B13_PARINSE,2010,ROWP,B13,PARINSE,15,5,0,0,0,0,0,20,0
2010_ROWP_B13_QUERUBR,2010,ROWP,B13,QUERUBR,1,0,0,0,0,0,0,1,0
2010_ROWP_B13_TILAMER,2010,ROWP,B13,TILAMER,1,1,0,0,0,0,0,2,0
2010_ROWP_B13_VITRIPA,2010,ROWP,B13,VITRIPA,19,14,17,3,0,0,0,50,3
2010_ROWP_B15_CELSCAN,2010,ROWP,B15,CELSCAN,8,3,1,0,0,0,0,12,0
2010_ROWP_B15_FRAXIN.,2010,ROWP,B15,FRAXIN.,1,0,0,0,0,0,0,1,0
2010_ROWP_B15_PARINSE,2010,ROWP,B15,PARINSE,52,8,5,1,0,0,0,65,1
2010_ROWP_B15_PRUSERO,2010,ROWP,B15,PRUSERO,1,0,0,0,0,0,0,1,0
2010_ROWP_B15_RUBIDAE,2010,ROWP,B15,RUBIDAE,28,22,0,0,0,0,0,50,0
2010_ROWP_B15_SYMALBU,2010,ROWP,B15,SYMALBU,0,1,0,0,0,0,0,1,0
2010_ROWP_B15_VITRIPA,2010,ROWP,B15,VITRIPA,1,5,7,8,0,0,0,13,8
2010_ROWP_B17_SYMALBU,2010,ROWP,B17,SYMALBU,2,0,0,0,0,0,0,2,0
2010_ROWP_B17_VITRIPA,2010,ROWP,B17,VITRIPA,14,29,14,0,0,0,0,57,0
2010_ROWP_B19_FRAXIN.,2010,ROWP,B19,FRAXIN.,1,0,0,0,0,0,0,1,0
2010_ROWP_B19_RUBIDAE,2010,ROWP,B19,RUBIDAE,121,74,0,0,0,0,0,195,0
2010_ROWP_B21_RUBIDAE,2010,ROWP,B21,RUBIDAE,174,126,0,0,0,0,0,300,0
2010_ROWP_B21_VITRIPA,2010,ROWP,B21,VITRIPA,2,3,9,0,0,0,0,14,0
2010_ROWP_B6_PINSTRO,2010,ROWP,B6,PINSTRO,1,0,0,0,0,0,0,1,0
2010_ROWP_B6_PRUVIRG,2010,ROWP,B6,PRUVIRG,16,3,3,3,0,0,0,22,3
2010_ROWP_B6_RUBIDAE,2010,ROWP,B6,RUBIDAE,19,3,0,0,0,0,0,22,0
2010_ROWP_B6_TILAMER,2010,ROWP,B6,TILAMER,0,2,2,7,0,0,0,4,7
2010_ROWP_B6_VITRIPA,2010,ROWP,B6,VITRIPA,3,1,2,5,0,0,0,6,5
2010_ROWP_B7_RUBIDAE,2010,ROWP,B7,RUBIDAE,50,71,2,0,0,0,0,123,0
2010_ROWP_B7_TILAMER,2010,ROWP,B7,TILAMER,0,0,1,0,0,0,0,1,0
2010_ROWP_B7_VITRIPA,2010,ROWP,B7,VITRIPA,4,8,16,1,0,0,0,28,1
2010_ROWP_B9_FRAXIN.,2010,ROWP,B9,FRAXIN.,0,1,0,0,0,0,0,1,0
2010_ROWP_B9_RHURADI,2010,ROWP,B9,RHURADI,3,0,0,0,0,0,0,3,0
2010_ROWP_B9_VITRIPA,2010,ROWP,B9,VITRIPA,5,7,1,0,0,0,0,13,0
2010_ROWP_C16_CELOCCI,2010,ROWP,C16,CELOCCI,1,0,0,0,0,0,0,1,0
2010_ROWP_C16_PARINSE,2010,ROWP,C16,PARINSE,0,1,0,0,0,0,0,1,0
2010_ROWP_C16_PRUSERO,2010,ROWP,C16,PRUSERO,1,1,0,0,0,0,0,2,0
2010_ROWP_C16_PRUVIRG,2010,ROWP,C16,PRUVIRG,0,1,0,0,0,0,0,1,0
2010_ROWP_C16_QUERUBR,2010,ROWP,C16,QUERUBR,3,0,0,0,0,0,0,3,0
2010_ROWP_C16_ROSRUBI,2010,ROWP,C16,ROSRUBI,0,2,2,0,0,0,0,4,0
2010_ROWP_C16_RUBIDAE,2010,ROWP,C16,RUBIDAE,74,77,0,0,0,0,0,151,0
2010_ROWP_C16_VITRIPA,2010,ROWP,C16,VITRIPA,3,3,10,4,0,0,0,16,4
2010_ROWB_B10_ACERUBR,2010,ROWB,B10,ACERUBR,30,0,0,0,0,0,0,30,0
2010_ROWB_B10_BETPAPY,2010,ROWB,B10,BETPAPY,0,0,3,3,0,0,0,3,3
2010_ROWB_B10_FRAXIN.,2010,ROWB,B10,FRAXIN.,4,0,0,0,0,0,0,4,0
2010_ROWB_B10_QUERUBR,2010,ROWB,B10,QUERUBR,2,0,0,0,0,0,0,2,0
2010_ROWB_B10_SASALBI,2010,ROWB,B10,SASALBI,3,0,0,0,0,0,0,3,0
2010_ROWB_B10_VITAEST,2010,ROWB,B10,VITAEST,0,0,0,1,0,0,0,0,1
2010_ROWB_B10_VITRIPA,2010,ROWB,B10,VITRIPA,0,1,0,0,0,0,0,1,0
2010_ROWB_B2_ACERUBR,2010,ROWB,B2,ACERUBR,9,0,0,0,0,0,0,9,0
2010_ROWB_B2_OSTVIRG,2010,ROWB,B2,OSTVIRG,4,2,3,1,0,0,0,9,1
2010_ROWB_B2_QUERUBR,2010,ROWB,B2,QUERUBR,1,1,0,0,0,0,0,2,0
2010_ROWB_B2_ROSRUBI,2010,ROWB,B2,ROSRUBI,0,2,1,0,0,0,0,3,0
2010_ROWB_B2_RUBIDAE,2010,ROWB,B2,RUBIDAE,128,40,0,0,0,0,0,168,0
2010_ROWB_B2_SASALBI,2010,ROWB,B2,SASALBI,55,16,0,0,0,0,0,71,0
2010_ROWB_B2_VITAEST,2010,ROWB,B2,VITAEST,1,0,0,0,0,0,0,1,0
2010_ROWB_B2_VITRIPA,2010,ROWB,B2,VITRIPA,2,0,0,0,0,0,0,2,0
2010_ROWB_B4_ACERUBR,2010,ROWB,B4,ACERUBR,16,0,0,0,0,0,0,16,0
2010_ROWB_B4_FRAXIN.,2010,ROWB,B4,FRAXIN.,1,0,0,0,0,0,0,1,0
2010_ROWB_B4_QUERUBR,2010,ROWB,B4,QUERUBR,2,0,0,0,0,0,0,2,0
2010_ROWB_B4_RUBIDAE,2010,ROWB,B4,RUBIDAE,257,36,0,0,0,0,0,293,0
2010_ROWB_B4_VITAEST,2010,ROWB,B4,VITAEST,1,1,2,1,0,0,0,4,1
2010_ROWB_B4_VITRIPA,2010,ROWB,B4,VITRIPA,0,1,0,0,0,0,0,1,0
2010_ROWB_B6_QUERUBR,2010,ROWB,B6,QUERUBR,7,0,0,0,0,0,0,7,0
2010_ROWB_B6_RUBIDAE,2010,ROWB,B6,RUBIDAE,126,18,0,0,0,0,0,144,0
2010_ROWB_B8_ACERUBR,2010,ROWB,B8,ACERUBR,0,1,0,0,0,0,0,1,0
2010_ROWB_B8_BETPAPY,2010,ROWB,B8,BETPAPY,1,2,2,0,0,0,0,5,0
2010_ROWB_B8_RUBIDAE,2010,ROWB,B8,RUBIDAE,37,55,16,0,0,0,0,108,0
2010_ROWB_C10_QUERUBR,2010,ROWB,C10,QUERUBR,1,0,0,0,0,0,0,1,0
2010_ROWB_C10_ROSRUBI,2010,ROWB,C10,ROSRUBI,0,3,2,0,0,0,0,5,0
2010_ROWB_C10_RUBIDAE,2010,ROWB,C10,RUBIDAE,42,3,0,0,0,0,0,45,0
2010_ROWB_C10_VITAEST,2010,ROWB,C10,VITAEST,1,0,0,0,0,0,0,1,0
2010_ROWB_C2_ACERUBR,2010,ROWB,C2,ACERUBR,0,1,0,0,0,0,0,1,0
2010_ROWB_C2_RUBIDAE,2010,ROWB,C2,RUBIDAE,1,6,0,0,0,0,0,7,0
2010_ROWB_C4_DECVERT,2010,ROWB,C4,DECVERT,1,40,41,0,0,0,0,82,0
2010_ROWB_C6_ACERUBR,2010,ROWB,C6,ACERUBR,3,0,0,0,0,0,0,3,0
2010_ROWB_C6_BETPAPY,2010,ROWB,C6,BETPAPY,10,0,0,0,0,0,0,10,0
2010_ROWB_C6_JUNVIRG,2010,ROWB,C6,JUNVIRG,1,0,0,0,0,0,0,1,0
2010_ROWB_C6_LARLARI,2010,ROWB,C6,LARLARI,1,0,0,0,0,0,0,1,0
