site_size_ha,site_code_abcd,site_name,sampling_year_yyyy,year_site,species_banding_code_abcd,species_common_name,breeding_territories,tree_density
11,TMSL,Tamarack Slough,2009,2009_TMSL,BCCH,Black-capped Chickadee,3,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,BGGN,Blue-gray Gnatcatcher,3,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,BHCO,Brown-headed Cowbird,1,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,BRTH,Brown Thrasher,3,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,CHSP,Chipping Sparrow,4.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,COGR,Common Grackle,2,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,COYE,Common Yellowthroat,7,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,EAKI,Eastern Kingbird,3,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,EATO,Eastern Towhee,5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,EAWP,Eastern Wood-pewee,2,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,EWPW,Eastern Whip-poor-will,1.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,FISP,Field Sparrow,0.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,GHOW,Great Horned Owl,1,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,GRCA,Gray Catbird,11,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,HOWR,House Wren,8.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,LEFL,Least Flycatcher,2,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,MODO,Mourning Dove,2,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,NOCA,Northern Cardinal,1,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,REVI,Red-eyed Vireo,2,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,RWBL,Red-winged Blackbird,13.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,SOSP,Song Sparrow,6,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,SWSP,Swamp Sparrow,1.5,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,TRES,Tree Swallow,7,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,WIFL,Willow Flycatcher,1,NOTFOUND
11,TMSL,Tamarack Slough,2009,2009_TMSL,YWAR,Yellow Warbler,27.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,AMRO,American Robin,0.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,BHCO,Brown-headed Cowbird,2,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,BRTH,Brown Thrasher,1.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,CHSP,Chipping Sparrow,19.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,EATO,Eastern Towhee,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,EUST,European Starling,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,FISP,Field Sparrow,8.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,GRCA,Gray Catbird,0.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,HOWR,House Wren,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,KILL,Killdeer,1.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,MODO,Mourning Dove,1.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,NOMO,Northern Mockingbird,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,RWBL,Red-winged Blackbird,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,SOSP,Song Sparrow,6.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,TRES,Tree Swallow,4,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2010,2010_DCJS,YWAR,Yellow Warbler,8.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,AMWO,American Woodcock,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,BAOR,Baltimore Oriole,5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,BCCH,Black-capped Chickadee,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,BHCO,Brown-headed Cowbird,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,COGR,Common Grackle,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,COYE,Common Yellowthroat,12.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,DOWO,Downy Woodpecker,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,EAKI,Eastern Kingbird,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,EATO,Eastern Towhee,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,EAWP,Eastern Wood-pewee,5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,EUST,European Starling,4,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,EWPW,Eastern Whip-poor-will,1.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,FISP,Field Sparrow,5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,GCFL,Great Crested Flycatcher,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,GRCA,Gray Catbird,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,HOWR,House Wren,11.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,INBU,Indigo Bunting,3.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,LEFL,Least Flycatcher,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,MODO,Mourning Dove,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,NOCA,Northern Cardinal,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,NOFL,Northern Flicker,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,OROR,Orchard Oriole,4,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,REVI,Red-eyed Vireo,4,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,RWBL,Red-winged Blackbird,12,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,SOSP,Song Sparrow,9,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,TRES,Tree Swallow,6,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,WAVI,Warbling Vireo,4,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,2010,2010_RARO,YWAR,Yellow Warbler,29,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,AMRE,American Redstart,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,AMRO,American Robin,3,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,BAOR,Baltimore Oriole,3,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,BBCU,Black-billed Cuckoo,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,BCCH,Black-capped Chickadee,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,BHCO,Brown-headed Cowbird,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,BLJA,Blue Jay,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,CEDW,Cedar Waxwing,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,COGR,Common Grackle,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,COYE,Common Yellowthroat,8,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,DOWO,Downy Woodpecker,3,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,EAKI,Eastern Kingbird,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,EASO,Eastern Screech-Owl,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,EATO,Eastern Towhee,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,EAWP,Eastern Wood-pewee,6,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,EUST,European Starling,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,GCFL,Great Crested Flycatcher,2.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,GRCA,Gray Catbird,6,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,HOWR,House Wren,8.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,MODO,Mourning Dove,0.25,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,NOCA,Northern Cardinal,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,NOFL,Northern Flicker,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,RWBL,Red-winged Blackbird,8,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,SOSP,Song Sparrow,6.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,TRES,Tree Swallow,7,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,WAVI,Warbling Vireo,6,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,WIFL,Willow Flycatcher,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2010,2010_ROIS,YWAR,Yellow Warbler,12,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,AMRE,American Redstart,6.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,AMRO,American Robin,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,AMWO,American Woodcock,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,BAOR,Baltimore Oriole,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,BHCO,Brown-headed Cowbird,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,BLJA,Blue Jay,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,COGR,Common Grackle,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,COYE,Common Yellowthroat,5.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,DOWO,Downy Woodpecker,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,EAKI,Eastern Kingbird,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,EATO,Eastern Towhee,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,EAWP,Eastern Wood-pewee,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,EUST,European Starling,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,EWPW,Eastern Whip-poor-will,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,FISP,Field Sparrow,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,GCFL,Great Crested Flycatcher,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,GRCA,Gray Catbird,9,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,HOWR,House Wren,19.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,INBU,Indigo Bunting,3.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,NOCA,Northern Cardinal,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,NOFL,Northern Flicker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,RBWO,Red-bellied Woodpecker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,REVI,Red-eyed Vireo,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,RTHA,Red-tailed Hawk,0.25,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,RTHU,Ruby-throated Hummingbird,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,RWBL,Red-winged Blackbird,5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,SOSP,Song Sparrow,8,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,TRES,Tree Swallow,23,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,WAVI,Warbling Vireo,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,WBNU,White-breasted Nuthatch,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,YBCU,Yellow-billed Cuckoo,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2010,2010_ROMF,YWAR,Yellow Warbler,24.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,AMRO,American Robin,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,BAOR,Baltimore Oriole,3,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,BCCH,Black-capped Chickadee,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,BHCO,Brown-headed Cowbird,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,BLJA,Blue Jay,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,COYE,Common Yellowthroat,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,DOWO,Downy Woodpecker,4,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,EAKI,Eastern Kingbird,3,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,EATO,Eastern Towhee,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,EAWP,Eastern Wood-pewee,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,EUST,European Starling,4,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,FISP,Field Sparrow,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,GCFL,Great Crested Flycatcher,4,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,GRCA,Gray Catbird,4,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,HOWR,House Wren,12,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,NOCA,Northern Cardinal,1.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,NOFL,Northern Flicker,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,REVI,Red-eyed Vireo,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,RWBL,Red-winged Blackbird,9.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,SOSP,Song Sparrow,9.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,SWSP,Swamp Sparrow,0.25,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,TRES,Tree Swallow,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,WAVI,Warbling Vireo,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,WBNU,White-breasted Nuthatch,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,WIFL,Willow Flycatcher,0.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2010,2010_ROMS,YWAR,Yellow Warbler,16,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,CHSP,Chipping Sparrow,2.5,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,EAKI,Eastern Kingbird,0.25,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,EWPW,Eastern Whip-poor-will,0.5,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,FISP,Field Sparrow,8,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,KILL,Killdeer,2,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,MALL,Mallard,1,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,RWBL,Red-winged Blackbird,12,NOTFOUND
13.6,SRS1,Sedge - Rush Swale #1,2010,2010_SRS1,WISN,Wilson's Snipe,1,NOTFOUND
14.6,SRS2,Sedge - Rush Swale #2,2010,2010_SRS2,EAKI,Eastern Kingbird,0.25,NOTFOUND
14.6,SRS2,Sedge - Rush Swale #2,2010,2010_SRS2,KILL,Killdeer,1,NOTFOUND
14.6,SRS2,Sedge - Rush Swale #2,2010,2010_SRS2,RWBL,Red-winged Blackbird,7,NOTFOUND
14.6,SRS2,Sedge - Rush Swale #2,2010,2010_SRS2,WISN,Wilson's Snipe,1,NOTFOUND
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,AMGO,American Goldfinch,3,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,BHCO,Brown-headed Cowbird,1,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,BRTH,Brown Thrasher,3.5,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,CEDW,Cedar Waxwing,1,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,CHSP,Chipping Sparrow,2,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,COYE,Common Yellowthroat,5,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,EATO,Eastern Towhee,2,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,FISP,Field Sparrow,11,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,NRWS,Northern Rough-winged Swallow,2,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,RWBL,Red-winged Blackbird,12,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,SOSP,Song Sparrow,2,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,TRES,Tree Swallow,1,14.89051095
13.7,BGGR,Bluegrass - Milkweed Grassland,2011,2011_BGGR,YWAR,Yellow Warbler,6,14.89051095
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,AMRO,American Robin,2,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,AMWO,American Woodcock,1,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,BHCO,Brown-headed Cowbird,2,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,BRTH,Brown Thrasher,2,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,CHSP,Chipping Sparrow,11,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,COYE,Common Yellowthroat,1.5,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,EAKI,Eastern Kingbird,3,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,FISP,Field Sparrow,10,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,GRCA,Gray Catbird,3,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,HOWR,House Wren,3,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,NOMO,Northern Mockingbird,2,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,RWBL,Red-winged Blackbird,4,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,SOSP,Song Sparrow,5,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,TRES,Tree Swallow,5,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,WISN,Wilson's Snipe,0.5,9.211674273
10.9,IDSS,Intergrading Dune - Swale Savannah,2011,2011_IDSS,YWAR,Yellow Warbler,7,9.211674273
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,AMGO,American Goldfinch,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,AMRO,American Robin,2,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,BAOR,Baltimore Oriole,2,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,BBCU,Black-billed Cuckoo,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,BRTH,Brown Thrasher,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,CEDW,Cedar Waxwing,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,COYE,Common Yellowthroat,6,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,EAKI,Eastern Kingbird,3.5,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,EATO,Eastern Towhee,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,EAWP,Eastern Wood-pewee,0.5,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,EWPW,Eastern Whip-poor-will,2,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,FISP,Field Sparrow,2,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,GCFL,Great Crested Flycatcher,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,GRCA,Gray Catbird,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,HOME,Hooded Merganser,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,HOWR,House Wren,3,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,LEFL,Least Flycatcher,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,MODO,Mourning Dove,0.5,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,PBGR,Pied-billed Grebe,2,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,RWBL,Red-winged Blackbird,29,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,SOSP,Song Sparrow,6.5,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,WAVI,Warbling Vireo,1,6.712033479
15,STDP,Sedge - Tamarack Dune Pond,2011,2011_STDP,YWAR,Yellow Warbler,15,6.712033479
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,AMRO,American Robin,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,AMWO,American Woodcock,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,BHCO,Brown-headed Cowbird,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,BRTH,Brown Thrasher,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,CHSP,Chipping Sparrow,17,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,COGR,Common Grackle,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,COYE,Common Yellowthroat,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,CWWI,Chuck-will's-widow,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,EAKI,Eastern Kingbird,2,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,EATO,Eastern Towhee,3,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,EWPW,Eastern Whip-poor-will,4,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2012,2012_DCJS,FISP,Field Sparrow,9,NOTFOUND
